GENEID,VIA,AB40,AB42
90529,-1.30479639,-0.920903774,0.223593957
90550,-0.335358443,0.909950823,0.881458743
90557,-1.865417692,1.611204495,1.615885692
90594,-2.181396498,2.739388248,2.345996812
90624,-0.396755865,-0.167229123,-0.349048401
90627,3.493114418,-1.968216762,-1.098337287
90634,-0.398362186,0.61205622,1.072786488
90637,-0.262240548,-0.774670414,-1.318183847
90655,0.514659833,0.914691651,0.492693888
90665,0.807511908,-0.732811549,-0.201541215
90673,-0.515757011,-0.111988757,-0.094425389
90678,-0.015188192,1.528526154,1.839383113
90693,0.01255868,-4.025713659,-3.882351713
90701,-0.951259599,-0.31614141,-0.533317656
90736,-1.500634844,0.42642259,-0.039806568
90737,0.002840935,-0.122170525,0.326322478
90768,1.87695613,0.833819569,1.286281188
90799,-0.699619975,1.324993339,0.539177014
90806,-0.657874371,-0.597483384,-1.000248314
90809,0.201262445,0.245938826,0.607276676
90826,-1.968783478,1.346400891,0.924217879
90843,0.04617821,0.091999379,0.113579163
90861,0.951235642,-0.325366617,0.005210539
90865,-0.088620436,0.891068939,0.967132293
90871,-1.413705073,0.395866485,0.638106416
90874,1.168913258,0.289153144,-0.301813857
90925,0.119302877,0.05146971,0.299357097
90933,1.568253028,-1.423301757,-0.818422589
90952,-0.712406142,-0.453191248,-1.154919754
90957,0.85929398,-1.317577273,-0.592902295
90990,1.068964591,0.225113819,-0.479920673
90993,0.961512622,-1.423707838,-1.532846552
91010,-1.197388123,-0.253994733,-0.654124521
91012,1.751588697,-3.069709863,-2.764911139
91039,-0.164422944,1.108143626,1.368273555
91050,-2.15500251,1.90519054,1.15103068
91057,-0.47202875,1.629985278,0.774937464
91074,-0.590391168,0.874267061,0.541917113
91120,0.543007406,0.896891991,-0.228056675
91133,-0.571579749,-0.760476553,-1.07245207
91137,-0.792938917,0.554551813,0.200112971
91147,-0.329856775,0.891320208,0.816656869
91151,0.918567373,-0.670882739,-0.670501063
91272,-0.672765601,-0.337596096,-0.243477928
91283,0.077157935,-1.109909017,-1.703794076
91289,-0.301020305,1.366636209,0.906249439
91298,-1.68308771,0.97217218,0.242974655
91300,-0.24547667,-0.727287652,-1.434163304
91304,0.668834508,0.349556057,0.371081328
91351,0.225891798,0.199504459,0.386623016
91355,1.025662875,-0.44316736,-0.090652424
91369,-0.071146068,-0.972213048,-1.59621834
91392,2.187435503,-3.898707716,-2.317213579
91404,-0.807130962,-0.317621762,-0.291292943
91419,1.052029871,-0.318835601,-0.304539188
91431,-0.145269623,0.147167617,0.042999116
91442,-0.437759396,1.03084819,1.190647799
91445,3.549014478,-2.55001708,-2.290577819
91452,-0.169125917,-0.001025363,0.452850036
91522,0.719989872,-1.214373084,-1.289421598
91523,-0.806040204,1.271878215,0.565763354
91526,-1.724018123,0.984306504,1.103853052
91543,0.330798208,-2.104988215,-1.833240752
91544,-1.169008046,1.056229383,0.287287289
91574,0.50039488,-0.42924409,-0.508295788
91584,0.226834724,-1.74971947,-1.805409328
91603,0.494335541,0.269883396,-0.32831088
91607,0.327671967,0.383571182,0.088350649
91612,-0.905838341,-0.915820267,-1.80604393
91614,0.385002063,-1.082975883,-1.478591325
91624,0.23742193,-0.250040459,-0.299223433
91647,-1.683097358,0.407237301,0.149960829
91653,1.176749327,-0.00076422,0.008129683
91663,0.578549922,-0.138557941,0.159404331
91683,0.552986436,0.313652416,0.273094503
91689,-0.62098733,0.397100538,0.741827354
91694,0.199414447,-0.357367587,-0.065693248
91695,-1.772162085,0.391561068,0.92374651
91734,-0.413496777,-0.996718727,-1.389918831
91746,0.038857632,-0.099926318,-0.714690817
91749,-0.3077596,0.399708807,0.56343673
91754,1.60955674,-0.472841142,-0.071293676
91768,4.282998344,-3.172287697,-2.533173712
91775,-0.916195449,0.242517438,0.659141382
91782,-0.030592279,0.726990987,0.750574897
91801,-0.317346841,0.135745304,0.409278309
91833,-1.396365381,1.945873762,1.842505441
91851,-1.434285805,0.675859468,0.867873315
91860,-0.082194621,-0.87218096,-1.802091373
91869,-1.016024037,-0.191412297,-0.192103032
91875,-0.271269038,1.20716514,1.160104758
91893,-0.109603389,-3.024909888,-3.30316296
91894,-0.630486423,0.03831309,0.111398815
91937,0.411073752,1.082071928,0.02559955
91942,-0.506195496,-1.049274449,-1.297523852
91949,1.201818605,0.302614445,-0.314118755
91966,-0.154139173,0.876755091,0.08773747
91975,-2.271169386,2.549203762,1.4019396
92014,0.634950325,-1.044334063,-1.41221231
92070,0.255735115,0.576396073,-0.049953751
92092,0.21616847,-0.466380815,-0.389643442
92104,1.479106591,-0.105625281,0.634336399
92105,-0.202317588,-0.061948183,-0.254702917
92106,-0.556873622,1.222532459,1.396784865
92126,-0.67815313,0.751391264,-0.652973888
92170,0.223840337,-0.577719272,-0.315766698
92181,-0.547278808,0.255308083,0.192585425
92211,-0.954158099,-0.452771191,-0.370403556
92241,0.767423103,-1.891274933,-1.022518002
92255,-0.261854339,-0.35292108,-0.222443026
92259,-0.156441522,-0.269096949,-0.401448775
92283,1.648108043,-0.775941696,-0.36438115
92285,-0.739912124,0.288501365,0.109866994
92291,0.897626138,-0.027251649,0.080708808
92292,0.645295975,-0.593174962,-0.784732873
92293,1.746817098,-0.7134136,-0.019221148
92304,-0.584667112,0.345182824,0.45272651
92335,0.181152498,0.643400478,0.62064679
92342,0.474721963,0.042954449,0.295017274
92344,-0.768249799,0.973916274,1.178125451
92345,0.144823556,-0.491770852,-0.501123019
92346,-0.269475628,0.767842551,-0.039382211
92369,0.445173951,0.23237135,0.114365925
92370,-0.891172688,-1.147529414,-1.204218023
92379,-0.965384816,-0.27483103,-0.81917787
92399,-0.467294763,1.063245255,1.178355612
92400,-0.336417351,0.535494384,-0.106710391
92421,0.071766581,-0.002116112,0.09122253
92483,1.410209841,-0.204921997,-0.041816514
92521,-0.640058887,0.341873279,0.324728079
92565,-1.034415303,-0.371157721,-0.231091478
92579,-0.435323683,0.582308939,0.661410948
92595,1.950551944,-1.449563273,-1.207746007
92597,-0.350824432,0.135407362,-0.20040981
92609,-0.805127069,-1.141454075,-0.838672387
92610,0.020481039,-0.719382894,-1.037724185
92667,-0.758606412,0.563702278,0.527791481
92675,0.445861587,-0.714291063,-1.666715227
92689,0.807511908,-0.028537796,0.102285574
92703,0.776633488,0.184347668,0.932144123
92714,0.19738777,1.698388632,1.11377786
92715,-0.567524017,0.338762924,-0.047448052
92737,2.249712177,-1.128352414,-0.674200473
92745,2.983448213,-1.928132419,-0.997492004
92747,0.48932677,0.755785804,0.184334073
92749,-1.193957741,-0.092917056,0.013251072
92797,-0.694722641,0.108830838,-0.006096719
92799,1.1308574,-0.419467275,0.136255972
92806,-0.563309021,1.065885941,1.381520929
92822,-0.040756227,1.004561833,1.625608616
92840,0.061133355,-0.494867464,-0.831066271
92856,-0.201120458,-0.830554159,-1.177951422
92906,-0.23373579,1.295693902,1.210273388
92912,-0.213231289,1.260416159,1.225506944
92922,-0.218630178,-0.316067308,-0.684640507
92935,-1.079581712,1.192147628,1.216062511
92949,-1.179844132,0.936443985,0.803293541
93035,0.860457607,0.334218543,0.148468001
93058,1.804422243,-0.498912129,-0.172177372
93081,4.406564805,-1.890709308,-0.730787588
93082,-0.472052845,-0.290912021,-0.950381639
93099,-0.126472894,0.416262786,0.846955655
93107,-0.437077892,-0.612133365,-1.779751287
93109,0.902069884,0.787562792,0.124735806
93129,-0.052839971,1.249296849,1.376970276
93183,-1.683886422,1.079008063,0.506622995
93185,-0.111013232,0.903794654,1.199607903
93190,0.983334813,-1.314610196,-1.15678584
93210,-0.233970585,0.645994647,0.561133784
93323,2.094336701,-1.16197897,-0.035777367
93343,0.737919354,-0.432297424,-0.299477717
93349,-2.356990759,1.666660054,1.009350686
93377,-0.573568952,0.51169936,-0.02336126
93380,-0.007340292,-0.45543603,-0.486304361
93426,-0.117970461,-0.297984999,-0.77180617
93436,-2.074491217,1.24250353,0.596341602
93474,1.035576902,-0.986217451,-0.361981898
93487,0.52903284,1.050918401,0.128958907
93517,1.482576996,-1.062390464,-0.734929634
93550,0.711266982,-0.294237841,-0.180010302
93587,1.60367573,-0.079769554,0.823839912
93589,0.999458725,1.979110408,1.904377374
93594,-0.27747537,-0.752087983,-0.410774561
93611,-0.594159029,0.17198101,0.35300582
93621,0.35242886,0.653335548,1.15267595
93622,0.770600996,-1.059986322,-0.830302629
93627,0.818391266,0.408451976,0.555169407
93643,1.299170024,-0.01544935,0.082887958
93649,-0.449035986,-0.029052296,-0.110101193
93661,0.702463259,0.337547142,-0.026739102
93663,0.623662279,0.15576339,0.687118487
93664,0.107134437,1.304719605,1.042754942
93953,-1.6003137,1.236097032,1.206852091
93973,-0.469594285,-0.130555088,-0.009064328
93974,-1.678133839,0.43597529,-0.318226146
93979,0.197364012,0.608741995,0.687130256
93986,0.868358205,-0.510912972,-0.790596471
94005,0.317287986,-0.669195016,-0.595235447
94009,-0.616705402,-2.83385349,-2.231684561
94015,2.486147679,-8.863923492,-5.07718906
94033,-1.288593118,0.113279867,0.20510386
94039,-1.594648041,0.113539359,-0.656193925
94056,0.65018644,0.022212958,0.361223877
94081,-0.162010224,0.685146089,0.131703531
94097,3.995895161,-3.450891823,-1.96809485
94101,1.059801325,-1.482275495,-1.486492912
94103,-1.227904533,0.371522289,0.825144937
94104,0.200637614,-5.6771899,-4.043052588
94107,-0.542971283,-2.206832372,-2.268413598
94121,0.179716819,2.021251021,2.035878574
94122,0.688680199,-1.675929307,-0.96936326
94134,0.248857537,1.790372996,1.278173891
94160,-1.339764668,1.179828914,-0.027694985
94239,0.096822929,-2.301703019,-2.796780384
94240,-0.173439766,1.529375835,0.796583319
94241,0.559851547,-0.235742877,-0.634138655
95681,-0.389299768,1.187107144,1.073160186
96459,0.331972911,-0.728367795,-0.370129802
96626,0.473849924,0.383784478,-0.007201182
96764,-1.011358565,-0.503838864,-1.144236269
103910,-0.486209001,0.842010274,1.309966368
112399,0.397068537,-0.241323902,-0.565141267
112401,-0.110136717,0.389896125,-0.192271477
112464,-1.54567457,1.485391325,1.959461704
112479,0.551755184,-0.234962146,0.126883673
112483,-0.824073582,1.874310254,2.117063981
112487,-1.655757683,1.403249113,0.140157028
112597,0.62932465,-0.363963155,-0.577326812
112609,-0.379434016,0.277469887,0.168601797
112611,0,-1.087593779,-1.127823521
112616,0.255270403,-0.825838622,-0.679297406
112724,1.189773425,-0.35029346,-1.663931929
112744,1.147260055,0.51867476,0.500433023
112755,1.564033765,-0.820612739,-0.323873156
112770,1.850484007,-2.874694125,-2.658135631
112802,-0.10767649,-0.868267152,-0.821445584
112817,0.928660863,-1.24492764,-1.023107133
112840,0.533767705,0.192380191,0.256419407
112849,-0.411076969,-0.252651869,-0.407846996
112858,0.491141607,-0.131348415,-0.219021948
112869,-0.313841122,-4.67472034,-6.028012222
112885,0.720821632,-0.663815969,-0.387267474
112936,0.572934217,-1.306531896,-1.553583787
112937,-0.224808898,0.221140966,-0.496062451
112939,1.261365369,0.160779399,0.381161743
112942,0.439679611,0.236249111,0.081106185
112950,1.690646435,-0.794218044,-0.262799752
113026,1.988417627,-0.939767722,-0.934901291
113115,-0.206400968,0.548839296,0.414765918
113130,0.472722554,-0.937640826,-1.622859412
113174,-0.425873238,-0.40383174,-0.421241282
113178,-0.335358443,-0.263901678,-0.020919019
113189,0.185260143,-0.008459791,-0.373630416
113201,0.709154261,-0.216345176,-0.090610787
113220,-0.745273901,-0.080870889,0.110202372
113246,-0.096356994,-0.276809188,-0.455454929
113251,-0.17160023,1.150887371,0.330295585
113277,-0.680491478,0.054357263,-0.093304413
113278,0.225949661,0.260343446,0.67223153
113402,0.122229741,1.100714527,1.318349169
113419,-0.81520491,0.668219995,0.388987701
113444,-0.733881716,-1.917852587,-2.135530697
113451,0.112583999,0.2261023,0.213278633
113452,0.478906139,0.679149207,0.748707654
113510,-0.013774861,-0.407901512,-0.396562196
113540,1.37940922,0.004203107,0.625621266
113622,-0.725796408,0.477959703,0.315592557
113746,0.984800546,0.956891865,0.66307709
113791,2.558257623,-1.277444939,-0.674502117
113802,0.567323244,0.035315701,-0.805995496
113828,-0.995614469,1.43039115,1.959873073
113829,-0.434733217,-1.876062609,-2.282565851
113835,0.015401641,-1.115519354,-0.324915463
113878,-0.195241179,-1.121519291,-1.137619649
114026,-0.494796478,-0.639664074,-0.584305131
114034,0.052749981,-0.088912467,-0.148536446
114038,1.959589242,-2.500984515,-3.174175904
114041,0.066813797,-0.197351019,-0.360747804
114044,-0.359681074,0.969941415,0.475569684
114049,-0.14086208,0.605607692,0.357692534
114088,-0.508988429,0.798733039,0.463344418
114134,2.999963541,-2.962599073,-2.231415263
114294,-1.403267184,0.901204466,1.102984221
114327,-0.151839184,-1.851839348,-1.793978492
114548,-0.183586707,0.861510069,1.359398115
114569,-1.097089867,1.059105021,1.006804437
114571,-0.451768073,-0.21093304,-0.05297952
114609,0.974728009,0.610125803,0.47778187
114625,3.931707923,-2.040651235,-2.457512699
114659,-0.201120458,0.733893902,0.160491689
114769,0,-0.557044839,-0.393463119
114771,-1.390982609,1.128719748,1.209642678
114780,-2.083335303,1.188004807,1.570120662
114781,0.155529536,-0.613537514,-0.296045039
114783,-0.587138262,-1.061316353,-1.063519182
114784,-1.215002529,-0.612584555,-1.042153731
114785,-0.467294763,-0.895257086,-1.393428617
114786,1.810440711,-0.61641421,-0.771558443
114788,-1.421660341,0.226442516,0.32529928
114789,-0.243800249,-0.172952521,-0.004727285
114791,0.737919354,-0.40648758,-0.678887201
114792,-0.408476872,-1.208586531,-0.313015408
114793,0.090747044,-0.486258796,-0.009734852
114795,-0.141716484,-1.00109837,-0.905088862
114799,0.54495131,0.018166435,0.288765924
114801,-0.791629172,1.736338664,0.076047971
114803,1.173428557,1.130711718,1.345422226
114804,-0.028100215,0.936644649,0.419936427
114805,0.02483285,1.062752408,0.5995267
114814,1.263073366,-0.231680153,0.4111999
114822,3.72114031,-2.655369089,-2.204322774
114823,0.737919354,-0.675619138,-0.73972807
114824,0.647299689,-1.214435911,-1.123302993
114825,-0.083042136,-0.711589129,-0.32364043
114827,-0.098927154,0.569845791,1.664265992
114836,1.010065612,-1.206740676,-1.610131105
114876,0.139591237,0.217050302,0.045693552
114879,0.206403542,-0.93207724,-1.002469982
114880,0.559893341,0.357978389,-0.40491517
114882,0.186157975,-0.758041809,-0.331783172
114883,0.337757112,0.072245572,0.156576104
114884,-1.087581025,-1.392797311,-0.858784735
114885,1.369206566,-0.654453046,0.054970623
114898,-0.020757643,0.374296781,0.982167769
114899,0.036959184,1.028950426,1.387845423
114904,-0.796869841,-0.325675523,-0.243976968
114905,-0.770210867,0.203786934,0.158668593
114907,-1.350678047,0.936289839,-0.657821056
114908,0,-0.00047448,-0.204384669
114915,-0.721291747,1.021751864,1.333333302
114926,0.943150041,-0.586466123,-0.300348088
114932,0.8257648,-0.227368205,-0.132386911
114960,-0.011892673,1.431202438,0.673695307
114971,-0.413113667,0.997353628,0.884698493
114987,-0.445845965,-1.287330294,-1.819956851
115004,0.539347699,0.615837253,1.203880001
115019,0.508123679,-1.453245695,-2.333560255
115024,-0.486909445,0.704415251,0.705501743
115098,1.033257756,-0.40704756,-0.055473584
115106,0.961065787,-0.697043104,-0.227746228
115111,0.044929778,-0.778508965,-1.076617216
115123,-0.77687092,0.638782779,0.608333562
115196,0.318378471,0.003367016,0.243334365
115201,-1.45517578,2.005168463,1.231477633
115209,4.042980514,-3.328090258,-2.448199743
115273,0.755020271,-0.46835196,0.141732226
115286,0.250809963,-0.069395946,0.390849516
115290,-0.175658793,-0.178317756,-0.322336199
115294,-0.179824845,0.658850415,0.807970517
115330,-1.815869821,0.518181531,-0.090190251
115350,0.011892673,-0.236692184,-0.801479668
115352,0.132216236,-0.624863133,-1.135436782
115353,0.544931984,0.02239088,0.041681613
115361,1.83341933,-1.923229719,-1.956986104
115362,-0.177185822,0.990420083,1.122181703
115416,0.202277774,0.734332262,-0.081288468
115426,0.431682763,-1.031737549,-1.492618476
115548,-0.285343821,-0.220842277,-0.11692888
115557,0.535227509,-0.063693482,-0.440160897
115560,0.09185557,0.957464252,1.248182573
115584,0.687060237,0.164611064,0.46413801
115653,-0.765439877,0.563796064,0.653607452
115677,0.534397393,0.030512884,0.243432526
115701,-0.231092943,0.231498203,0.93132192
115708,-0.303942144,-0.665727685,-0.779429178
115749,0.220652048,0.962127955,1.062295064
115752,1.280683714,-0.145164668,0.513458641
115795,-0.401531993,-0.013044339,-0.597811228
115811,-0.200502466,-1.704554491,-1.432500529
115817,0.640632348,-1.501263033,-1.390878799
115825,-1.037213716,0.446067944,1.817485224
115827,-0.684083565,1.320341094,1.043652091
115908,0.322357114,-2.051203148,-2.30206537
115992,0.232122571,-2.079901441,-2.551775076
116028,1.003074321,0.381315466,0.826436747
116039,0.340044364,1.32999885,0.926532464
116068,-0.086045047,1.441441963,0.931568122
116071,-0.428434583,0.498049209,0.169949213
116092,0.421989295,-2.413702352,-1.923904871
116093,-0.952578067,0.000719374,0.218047857
116113,-0.803597934,1.253558609,0.65781429
116115,0.21740389,-0.384218291,-0.219309465
116123,1.133328832,-0.36970268,-0.046411585
116135,-1.136995661,-0.234954758,-0.022260056
116138,-1.181663069,1.050261969,0.07219247
116143,-0.657347166,0.473123704,0.400222452
116150,-0.173059081,-0.544619377,-0.113850756
116151,-0.341925473,0.14323095,0.480608437
116154,0.595775724,-0.524679044,-1.92092035
116173,-0.244296556,1.895723588,1.37703657
116179,-0.472936808,1.103486125,1.542173772
116211,0.924253916,-1.119763875,-1.362069467
116224,0.646853226,0.281633019,0.639642487
116225,0.606705894,-1.004447271,-1.180869905
116238,0.071983584,-1.184803848,-1.199268897
116254,-1.016829332,0.790669998,0.540850506
116255,-0.644619478,1.358958679,2.153297833
116285,1.151808054,0.281054603,0.504314967
116328,-1.545041077,-0.249729766,0.018557754
116337,0.568540338,-0.590163234,-0.310438901
116362,-0.668054488,1.383708741,1.600647925
116369,1.930278979,-0.503745168,-0.616766377
116372,-1.33784187,0.363496564,-0.155432749
116441,1.388511693,-1.650460292,-1.924182006
116442,-1.492287062,2.18907979,2.142428044
116443,-0.172329003,1.075484717,1.334920641
116447,-0.090979054,-5.495649601,-6.858980674
116461,-0.43975631,0.428288648,-0.283558718
116496,-0.144967083,0.053940793,0.081446484
116511,-0.512731547,1.993446523,2.342192961
116540,-1.09252074,0.584577076,-0.183277325
116832,-0.381450876,-0.222125525,-1.181685202
116840,-0.419155933,0.154129536,-0.192726874
116841,0.17577816,0.44603619,1.283914712
116842,-1.053625655,0.141123724,0.094310797
116843,-0.725796408,0.158384915,0.140405139
116844,-1.76916743,-0.591732702,-0.628328376
116931,3.501511313,-1.850539973,-0.690320465
116966,-1.739344977,0.672080625,-0.034675816
116969,-0.610960773,0.437778181,0.488601354
116983,0.880327123,-1.445530487,-3.215805071
116984,-0.825705062,1.023887588,1.131717789
116985,-0.717979524,-2.22234714,-1.891429371
116987,-1.000073532,0.131029298,0.014688065
116988,3.590155046,-2.167847421,-2.093940862
117143,0.692675616,-1.244213218,-1.561580985
117144,0.730928403,-0.321356366,0.09507486
117153,-1.093583522,0.693980905,0.23749024
117155,-1.030205263,1.3251188,1.218292694
117156,-1.182626426,0.370423621,0.247459363
117157,3.60604369,0.286526716,-0.195817368
117177,0.780220032,-19.19864215,-1.361954594
117178,-2.575462292,1.444300385,1.764272542
117194,1.647839209,-1.387116235,-0.831672029
117195,-0.407081881,0.266109463,0.919159859
117196,3.251801402,-1.765203956,-0.775437105
117245,0.244593485,0.246082096,0.475698679
117246,0.047562637,0.357100651,0.374809114
117247,-0.44583481,1.435632383,1.13793633
117248,0.372599389,1.246235242,1.804379272
117283,0.793854021,-0.101332666,-0.240838344
117285,0.039116756,0.954799535,0.641258817
117289,1.15260959,-0.276995427,-0.528140341
117531,-1.199015588,0.101450654,-0.445296368
117532,3.851735824,-1.293883005,-2.248974412
117581,-0.672201692,-0.026999345,-0.276540184
117583,1.633807775,0.438727452,-0.182863263
117584,1.854377255,-0.227626022,0.472881947
117608,-0.649001692,1.253663668,0.052707711
117854,-0.908723429,1.670380538,1.849535728
118424,-0.691294688,1.235126381,0.88123937
118425,2.541503199,-3.39311816,-3.605969355
118426,-1.111193844,-1.25442788,-0.587842755
118460,-0.947705234,0.105772751,0.041761299
118472,-0.580879509,0.814321143,0.889733335
118490,0.068160118,0.414384088,1.057055441
118491,-0.620791591,0.207172558,-0.303482489
118663,-1.525003993,2.139044231,2.034669975
118672,2.481108718,-2.178821748,-1.976483229
118738,-1.201777288,1.016353926,1.231358122
118788,-0.8352622,-1.099549385,-1.217651654
118812,-0.846872924,0.572308849,-0.930412463
118813,-1.412827585,0.094950661,-0.198251062
118856,-0.753672506,0.256502436,0.736309797
118924,0.839035249,0.177617615,0.78403429
118932,-0.628212255,-0.09421306,-0.008632561
118980,0.371208735,-0.79346519,-1.383012383
118987,-2.083926656,0.565940333,0.186107386
119032,-1.552755323,0.847110749,0.467562796
119392,-0.371679654,0.364875486,0.235924574
119467,0.332760531,0.645660172,0.682818943
119504,0.175065541,-0.61492228,-0.197687726
119559,0.613321042,0.231245059,0.251958721
119710,0.139591237,-0.643432554,-0.564892704
120065,0.087576684,0.343164003,0.419358414
120066,-1.964429627,-8.671199934,-1.914852516
120103,4.740125064,-2.424599017,-2.533783301
120114,0.920950191,1.097893858,1.029469296
120224,0.321873272,-0.135027411,-1.137502704
120379,0.155256585,1.750052015,1.504465856
120400,0.469703951,-0.063529744,0.187866068
120406,1.804422243,-0.870851435,-0.153676763
120425,1.45097139,-1.377940271,-0.32342937
120526,-1.396795062,-0.925419129,-1.937950131
120534,1.580186689,-1.799198864,-1.207283706
120863,-0.968708417,1.483410019,0.831385095
120935,1.425280524,-1.117937603,-0.848301192
120939,-0.012670904,-0.601127971,-0.830635373
121053,-0.821501577,1.208570305,0.002390058
121214,0.437804249,0.343896237,0.040760127
121227,4.138054647,-1.863365897,-1.533222135
121256,-1.716783216,-3.779869614,-4.223173754
121260,0.278175306,-0.873991292,-0.572802417
121268,-2.114487619,1.168842281,0.876515645
121273,-0.196147213,1.079787698,0.898641771
121274,1.633014286,0.264437996,0.863426465
121278,2.162803665,-2.094821898,-2.228912764
121340,1.772011637,-0.029487602,0.165630946
121355,0.937280688,-0.65178346,-0.394251768
121391,0.181397124,0.310101809,0.04106119
121441,-0.533239946,-0.703326289,-0.999714757
121457,-0.25057007,0.403341537,0.695309602
121506,-0.488808215,0.806023725,0.484280042
121512,0.008744759,0.757109247,0.518227193
121536,-0.897015722,1.509193387,0.633083262
121551,0.121515164,-0.857342404,-1.101538508
121599,0.098073497,0.677817285,0.37979717
121601,-0.195889994,0.902466382,1.393734962
121665,-0.010214658,-0.130096224,-0.3149723
121793,0.940228191,-0.055287126,-0.823281023
122011,-0.601295967,0.803017725,0.782924605
122046,-0.100402562,0.603036196,0.054925279
122060,0.390237901,-0.798926346,-0.548382143
122258,-1.789502464,-0.155394847,-0.232883193
122402,-2.1964674,-1.112924085,-0.951183008
122481,-0.855447698,0.335758521,-0.00325614
122509,-1.889005488,1.389095286,0.445532041
122553,0.449670563,-1.29293695,-1.660719469
122616,-0.477089273,-0.352890466,-0.766681549
122622,-2.081892895,0.70949395,0.545407939
122651,0.246443236,0.433081712,0.542833566
122664,-0.340408155,0.775477149,0.172135685
122769,-0.713282194,1.098117801,0.905444157
122773,0.055715494,-0.400370394,-0.515202214
122786,0.711898686,0.055988333,0.442266142
122809,0.69840251,-0.94857355,-1.35401772
122945,-0.748391923,0.211025251,0.489205121
122953,-0.542221691,-0.697396819,-0.947596335
122961,-1.806187154,0.309920681,0.560007686
122970,-0.058599806,-1.221864685,-0.906841538
123016,0.618005017,-1.28992076,-1.625808375
123036,-1.217969223,-0.195107449,0.067500528
123041,-0.254214877,1.025652031,1.059601951
123096,0.134566363,-0.943981369,-1.379312619
123169,1.261365369,-1.065080967,-1.241597272
123207,-0.101386662,4.45E-06,-0.381434897
123228,0.902369584,-0.800785722,-0.440254766
123263,-0.877022721,1.107530567,1.211149863
123264,0.358265285,0.26277208,0.828940701
123283,1.03527923,-1.046725324,-1.317829575
123355,1.695570201,-0.331135616,-0.409161543
123606,-1.350335539,1.894065461,1.565103716
123624,-0.349136891,0.466177306,0.540911183
123720,1.671401513,-1.945516006,-1.892841429
123775,-0.114265757,0.626822133,0.5838956
123803,-0.056680975,-0.618252362,-0.317100862
123811,0.601064619,-0.103591631,-0.420696396
123872,-0.118604627,-0.085297847,-1.476104167
123887,0.239255327,-0.815486131,-1.315868461
123920,1.455075886,-0.006374137,0.530765556
123970,2.605422405,-1.297250889,-0.865470221
124152,-0.722474785,0.449383544,1.034507364
124220,0.419951483,0.573066543,1.097176551
124221,-0.261903954,0.589190414,0.637041306
124245,1.094074487,0.018812351,0.492129452
124359,-1.110771986,0.238050492,0.504844244
124454,-0.133739288,0.344105646,-0.41076615
124540,0.020481039,-0.823176781,-0.684954891
124583,-1.459172665,1.205228648,0.477621414
124599,1.155194457,-1.365070777,-2.310078207
124602,1.290250799,-0.59078714,0.103630224
124637,-0.050696406,-0.886137333,-0.070442007
124751,0.666431456,-0.36665642,-0.137163139
124773,1.197897413,-0.351749217,0.149609656
124783,0.594383118,-0.128543117,0.228599008
124817,2.299066024,0.310831521,0.355818594
124872,-0.314764593,-0.108139424,-0.324725031
124912,0.069218853,0.479889824,0.176907383
124923,1.069395162,-0.077828968,-0.020270297
124925,2.756297101,-3.346395867,-2.728048879
124930,1.381890436,-0.544211232,0.085038829
124936,-0.879036439,0.692827235,-0.611615084
124944,1.195132897,-1.19680308,-1.035649694
124961,-0.64465991,0.81460803,0.901671883
124975,0.190622812,-0.454722397,-0.583230149
124989,-0.458558736,-1.601842714,-1.725925288
124995,0.118709928,0.28441473,0.302258533
125113,0.705861402,-0.208495973,-0.113641485
125115,-0.892353967,0.060196851,-0.605141716
125144,-0.896464425,1.90723869,2.039407575
125206,0.765176305,0.052855588,0.011417927
125228,-0.322124576,-0.520818043,-0.28479201
125336,-0.466066597,-0.090542401,-0.536050259
125476,-0.617154851,1.004662559,0.433652102
125488,1.299170024,-0.77396112,-0.890637938
125950,-0.030592279,-0.190620463,0.302604414
125965,0.588912982,0.996511202,0.861494965
125972,0.199162672,0.624479327,1.246464296
125981,-1.554280868,0.70777852,1.518840538
125997,2.353549723,-0.153487029,-0.103977412
126068,0.784125336,-0.302742112,0.914508648
126069,0.75434383,-0.206106736,-0.305813246
126070,-1.861030262,-0.696926764,-1.27337801
126074,0.640688713,-0.213316888,-0.013518907
126119,-0.977247526,2.067307102,1.90522354
126123,-0.959225695,1.325497239,0.98863912
126204,0.341030052,-0.114751639,1.491953295
126205,0.966970903,-0.038378178,0.34316719
126206,-1.199215383,0.562390813,0.152091376
126231,0.888102968,-0.13220458,0.840709971
126248,0.164703748,-1.948509296,-1.793328662
126272,0.18157083,-0.045989271,-0.322600933
126282,-0.510313079,-0.791065813,-1.440898087
126295,-0.601854371,-0.880764539,-0.985000979
126306,-0.030339344,-0.368831563,-0.61514566
126308,0.021121376,-0.013676437,0.453400162
126321,0.485884003,-0.271017154,-0.414339771
126326,0.06164859,-0.336113036,0.028131691
126353,0.0863026,-0.577546561,-0.387028105
126375,-1.253884059,-1.019860558,-0.886528744
126382,0.76722525,-0.753946784,-1.054740219
126393,-0.567997419,0.789718912,0.672237187
126410,0.638498702,-0.00336914,0.070639637
126433,-0.729326685,1.811596898,1.733442923
126526,0.38973943,-1.75309005,-2.62677368
126626,0.385002063,0.084948344,-1.093543215
126668,-0.307625745,-1.464831863,-1.680629979
126731,-1.806095964,1.6023222,0.633473911
126792,-0.39268112,0.520998778,0.297467493
126820,-0.155646194,-0.274085951,-0.007858309
